q_id_2021,q_text_2021,q_type_2021,q_id_2019,q_text_2019,q_type_2019,jaccardDist
4.6a-2-26,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-generation of grid-supplied energy > electricity-only generation",Question-Column-Row,4.6a-2-26,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-generation of grid-supplied energy > electricity-only generation",Question-Column-Row,0
4.6a-3-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-total waste",Question-Column-Row,4.6a-3-17,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-waste > wastewater",Question-Column-Row,0.03164556962025311
4.6a-3-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-total waste",Question-Column-Row,4.6a-3-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-total waste",Question-Column-Row,0.03164556962025311
4.6a-3-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-stationary energy > institutional buildings & facilities",Question-Column-Row,4.6a-3-3,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-stationary energy > institutional buildings & facilities",Question-Column-Row,0.02941176470588236
4.6a-3-6,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-stationary energy > fugitive emissions",Question-Column-Row,4.6a-3-6,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-stationary energy > fugitive emissions",Question-Column-Row,0.030303030303030276
4.6a-3-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-transportation > rail",Question-Column-Row,4.6a-3-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-total transport",Question-Column-Row,0.03144654088050314
4.6a-3-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling (metric tonnes co2e)-transportation > rail",Question-Column-Row,4.6a-3-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-indirect emissions from the use of grid-supplied electricity, heat, steam and/or cooling / scope 2 (metric tonnes co2e)-transportation > rail",Question-Column-Row,0.03144654088050314
4.6a-4-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > incineration and open burning",Question-Column-Row,4.6a-4-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > incineration and open burning",Question-Column-Row,0
4.6a-4-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > incineration and open burning",Question-Column-Row,4.6a-2-16,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > incineration and open burning",Question-Column-Row,0
4.6a-4-19,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-ippu > industrial process",Question-Column-Row,4.6a-4-19,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-ippu > industrial process",Question-Column-Row,0
4.6a-4-19,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-ippu > industrial process",Question-Column-Row,4.6a-2-19,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-ippu > industrial process",Question-Column-Row,0
4.6a-4-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,4.6a-2-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,0
4.6a-4-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,4.6a-4-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,0
4.6a-5-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities (metric tonnes co2e)-total ippu",Question-Column-Row,4.6a-5-21,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-emissions occurring outside the city boundary as a result of in-city activities / scope 3 (metric tonnes co2e)-total ippu",Question-Column-Row,0.03105590062111796
4.6a-6-10,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-transportation > waterborne navigation",Question-Column-Row,4.6a-6-10,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-transportation > waterborne navigation",Question-Column-Row,0
4.6a-6-7,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-total stationary energy",Question-Column-Row,4.6a-6-7,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no emissions occurring outside the city boundary to report as a result of in-city activities, please select a notation key to explain why-total stationary energy",Question-Column-Row,0
4.6a-7-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > aviation",Question-Column-Row,4.6a-7-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > aviation",Question-Column-Row,0
4.6a-7-12,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > off-road",Question-Column-Row,4.6a-7-12,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > off-road",Question-Column-Row,0
4.6a-7-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total waste",Question-Column-Row,4.6a-7-18,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total waste",Question-Column-Row,0
4.6a-7-31,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,4.6a-7-31,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,0
4.6a-7-31,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total emissions (excluding generation of grid-supplied energy)",Question-Column-Row,4.6a-7-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total generation of grid-supplied energy",Question-Column-Row,0
4.6b-1-10,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated outside the city boundary – scope 1 (iii.x.3),Question-Column-Row,4.6b-1-10,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated outside the city boundary – scope 1 (iii.x.3),Question-Column-Row,0
4.6b-1-11,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-industrial processes and product use – scope 1 (iv),Question-Column-Row,4.6b-1-11,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-industrial processes and product use – scope 1 (iv),Question-Column-Row,0
4.6b-1-13,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 1 (territorial) emissions,Question-Column-Row,4.6b-1-13,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 1 (territorial) emissions,Question-Column-Row,0
4.6b-2-5,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 1 (ii.x.1)",Question-Column-Row,4.6b-2-5,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 1 (ii.x.1)",Question-Column-Row,0
4.6b-2-7,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 3 (ii.x.3)",Question-Column-Row,4.6b-2-7,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 3 (ii.x.3)",Question-Column-Row,0
4.6c-10-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-calculated total scope 1 + scope 2 emissions-city-wide emissions",Question-Column-Row,4.6c-10-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-calculated total scope 1 + scope 2 emissions-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-7-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-9-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-2-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-14-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,4.6c-4-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-3-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-scope 1 emissions from grid-supplied energy generation within the city boundary-city-wide emissions",Question-Column-Row,4.6c-3-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-scope 1 emissions from grid-supplied energy generation within the city boundary-city-wide emissions",Question-Column-Row,0
4.6e-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-emissions (metric tonnes co2e)",Question-Column,4.6e-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-emissions (metric tonnes co2e)",Question-Column,0
4.6f-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-source",Question-Column,4.6f-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-source",Question-Column,0
5.0b-10,please provide details of your total fixed level target(s).-percentage of target achieved so far,Question-Column,5.0b-8,please provide details of your total fixed level target.-percentage of target achieved,Question-Column,0.09433962264150941
5.0b-12,please provide details of your total fixed level target(s).-does this target align with the global 1.5 -2  °c pathway set out in the paris agreement?,Question-Column,5.0b-9,please provide details of your total fixed level target.-does this target align with the global 1.5 -2  °c pathway set out in the paris agreement?,Question-Column,0.038961038961038974
5.0b-2,"please provide details of your total fixed level target(s).-where sources differ from the inventory, identify and explain these additions / exclusions",Question-Column,5.0b-2,"please provide details of your total fixed level target.-where sources differ from the inventory, identify and explain these additions / exclusions",Question-Column,0.04054054054054057
5.0b-9,please provide details of your total fixed level target(s).-target year absolute emissions (metric tonnes co2e),Question-Column,5.0b-7,please provide details of your total fixed level target.-target year absolute emissions goal (metric tonnes co2e),Question-Column,0.08695652173913049
5.0c-15,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-does this target align with the global 1.5 - 2 °c pathway set out in the paris agreement?",Question-Column,5.0c-13,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-does this target align with the global 1.5 - 2 °c pathway set out in the paris agreement?",Question-Column,0
5.0c-5,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year",Question-Column,5.0c-4,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year",Question-Column,0
5.0e-2-1,please explain why you do not have a city-wide emissions reduction target and any plans to set one in the future.-comment-please explain,Question-Column-Row,5.0e-2-1,please explain why you do not have a city-wide emissions reduction target and any plans to set one in the future.-comment-please explain,Question-Column-Row,0
5.1-0,please describe how the target(s) reported above align with the global 1.5 - 2 °c pathway set out in the paris agreement.-none,Question-Column,5.1-0,please describe how the target(s) reported above align with the global 1.5 - 2 °c pathway set out in the paris agreement.-none,Question-Column,0
5.2-0,is your city-wide emissions reduction target(s) conditional on the success of an externality or component of policy outside of your control?-none,Question-Column,5.2-0,is your city-wide emissions reduction target(s) conditional on the success of an externality or component of policy outside of your control?-none,Question-Column,0
5.3a-1,please provide details on the use of transferable emissions.-type of transferable emissions,Question-Column,5.3a-1,please provide details on the use of transferable emissions.-type of transferable emissions,Question-Column,0
5.4-11,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-co-benefit area,Question-Column,5.4-9,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-co-benefit area,Question-Column,0
5.4-12,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-action description and implementation progress,Question-Column,5.4-10,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-action description,Question-Column,0.10227272727272729
5.4-21,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-name of the engagement activities,Question-Column,5.4-18,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-name of the engagement activities,Question-Column,0
5.5a-10,"please attach your city’s climate change mitigation plan below. if your city has both mitigation and energy access plans, please make sure to attach all relevant documents below.-describe the synergies, trade-offs, and co-benefits of this interaction",Question-Column,5.5a-9,"please attach your city’s climate change mitigation plan below. if your city has both action and energy access plans, please make sure to attach all relevant documents below.-comment or describe the synergies, trade-offs, and co-benefits of this interaction",Question-Column,0.0625
5.5a-12,"please attach your city’s climate change mitigation plan below. if your city has both mitigation and energy access plans, please make sure to attach all relevant documents below.-does your plan include policy goals that explicitly reflect one of the following principles?",Question-Column,5.5a-7,"please attach your city’s climate change mitigation plan below. if your city has both action and energy access plans, please make sure to attach all relevant documents below.-stage of implementation",Question-Column,0.33009708737864074
6.0-2,please indicate the opportunities your city has identified as a result of addressing climate change and describe how the city is positioning itself to take advantage of these opportunities.-describe how the city is maximizing this opportunity,Question-Column,6.0-2,please indicate the opportunities your city has identified as a result of addressing climate change and describe how the city is positioning itself to take advantage of these opportunities.-describe how the city is maximizing this opportunity,Question-Column,0
6.11-1-2,does your city have its own credit rating?-does your city have a credit rating?-domestic,Question-Column-Row,6.5-1-2,does your city have its own credit rating?-does your city have a credit rating?-domestic,Question-Column-Row,0
6.11-2-1,does your city have its own credit rating?-rating agency-international,Question-Column-Row,6.5-2-1,does your city have its own credit rating?-rating agency-international,Question-Column-Row,0
6.2a-1,please provide some key examples of how your city collaborates with business and/or industries in the table below.-collaboration area,Question-Column,6.1a-1,please provide some key examples of how your city collaborates with business in the table below.-collaboration area,Question-Column,0.15254237288135597
6.5-6,"list any mitigation, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select 'no relevant projects' under 'project area'.-identified financing model description",Question-Column,6.2-5,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select no relevant projects under project area.-project description",Question-Column,0.12745098039215685
6.5-9,"list any mitigation, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select 'no relevant projects' under 'project area'.-total investment cost needed",Question-Column,6.2-7,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select no relevant projects under project area.-total investment cost needed",Question-Column,0.06930693069306926
6.7-2-1,"has your city received/secured funding for any climate projects (e.g. energy efficiency, renewable energy, low emission vehicles, waste management, flood defence etc.) from an international financial institution (e.g. world bank, asian development bank, etc.)?-comment-funding received/secured",Question-Column-Row,6.3-0,"has your city received/secured funding for any low carbon projects (e.g. energy efficiency, renewable energy, low emission vehicles, bus rapid transit, waste management) or climate adaptation projects from a development bank (e.g. world bank, asian development bank, etc.)?-none",Question-Column,0.2890625
7.2-0,please indicate the category that best describes the boundary of your local government operations emissions inventory.-none,Question-Column,7.2-0,please indicate the category that best describes the boundary of your local government operations emissions inventory.-none,Question-Column,0
7.3-2-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory and attach your inventory using the attachment function.-comment-emissions methodology",Question-Column-Row,7.3-2-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory and attach your inventory using the attachment function.-comment-emissions methodology",Question-Column-Row,0
8.1-10-1,please indicate the source mix of electricity consumed in your city.-waste to energy (excluding biomass component)-electricity source,Question-Column-Row,8.2-6-1,please indicate the energy mix of electricity consumed in your city.-biomass-percent,Question-Column-Row,0.3384615384615385
8.1-6-1,please indicate the source mix of electricity consumed in your city.-bioenergy (biomass and biofuels)-electricity source,Question-Column-Row,8.2-6-1,please indicate the energy mix of electricity consumed in your city.-biomass-percent,Question-Column-Row,0.22807017543859653
8.1a-10-1,please indicate the source mix of thermal energy (heating and cooling) consumed in your city.-total consumption (mwh)-thermal energy consumption,Question-Column-Row,8.2-8-1,please indicate the energy mix of electricity consumed in your city.-geothermal-percent,Question-Column-Row,0.417910447761194
8.2-1-1,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-solar pv",Question-Column-Row,8.5-2-2,how much (in mw capacity) renewable energy is installed within the city boundary in the following categories?-please describe the scale of the energy source-solar pv,Question-Column-Row,0.4285714285714286
