q_id_2021,q_text_2021,q_type_2021,q_id_2018,q_text_2018,q_type_2018,jaccardDist
4.6b-1-10,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated outside the city boundary – scope 1 (iii.x.3),Question-Column-Row,7.3a-1-10,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated outside the city boundary – scope 1 (iii.x.3),Question-Column-Row,0
4.6b-1-11,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-industrial processes and product use – scope 1 (iv),Question-Column-Row,7.3a-1-11,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-industrial processes and product use – scope 1 (iv),Question-Column-Row,0
4.6b-1-13,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 1 (territorial) emissions,Question-Column-Row,7.3a-1-13,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 1 (territorial) emissions,Question-Column-Row,0
4.6b-2-16,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total basic emissions",Question-Column-Row,7.3a-1-16,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total basic emissions,Question-Column-Row,0.23893805309734517
4.6b-2-16,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total basic emissions",Question-Column-Row,7.3a-1-17,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total basic+ emissions,Question-Column-Row,0.23893805309734517
4.6b-2-17,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total basic+ emissions",Question-Column-Row,7.3a-1-16,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total basic emissions,Question-Column-Row,0.23893805309734517
4.6b-2-17,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total basic+ emissions",Question-Column-Row,7.3a-1-17,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total basic+ emissions,Question-Column-Row,0.23893805309734517
4.6b-2-5,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 1 (ii.x.1)",Question-Column-Row,7.3a-1-5,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-transportation – scope 1 (ii.x.1),Question-Column-Row,0.21599999999999997
4.6b-2-6,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 2 (ii.x.2)",Question-Column-Row,7.3a-1-6,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-transportation – scope 2 (ii.x.2),Question-Column-Row,0.21599999999999997
4.6c-10-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-calculated total scope 1 + scope 2 emissions-city-wide emissions",Question-Column-Row,7.4b-10-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-calculated total scope 1 + scope 2 emissions-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-9-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-14-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-7-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-4-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-12-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,7.4b-2-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,0
4.6c-3-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-scope 1 emissions from grid-supplied energy generation within the city boundary-city-wide emissions",Question-Column-Row,7.4b-3-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-scope 1 emissions from grid-supplied energy generation within the city boundary-city-wide emissions",Question-Column-Row,0
4.6f-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-source",Question-Column,7.6d-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-source",Question-Column,0.3106796116504854
4.6f-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user (buildings, water, waste, transport), economic sector (residential, commercial, industrial, institutional), or any other classification system used in your city.-source",Question-Column,7.6d-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-sector",Question-Column,0.3106796116504854
5.0a-15,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-does this target align to a requirement from a higher level of government?",Question-Column,8.3a-1,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-sector",Question-Column,0.24242424242424243
5.0a-15,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-does this target align to a requirement from a higher level of government?",Question-Column,8.3a-3,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year",Question-Column,0.24242424242424243
5.0a-15,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-does this target align to a requirement from a higher level of government?",Question-Column,8.3a-6,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-target year",Question-Column,0.24242424242424243
5.0b-10,please provide details of your total fixed level target(s).-percentage of target achieved so far,Question-Column,9.2a-9,please provide details of your renewable energy or electricity target and how the city plans to meet those targets.-percentage of target achieved,Question-Column,0.44594594594594594
5.0b-10,please provide details of your total fixed level target(s).-percentage of target achieved so far,Question-Column,8.0a-7,please provide details of your local government operations emissions reduction target.-percentage of target achieved,Question-Column,0.44594594594594594
5.0b-9,please provide details of your total fixed level target(s).-target year absolute emissions (metric tonnes co2e),Question-Column,8.3a-4,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year emissions (metric tonnes co2e)",Question-Column,0.4329896907216495
5.0c-15,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-does this target align with the global 1.5 - 2 °c pathway set out in the paris agreement?",Question-Column,8.3b-7,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-target year",Question-Column,0.2556390977443609
5.0c-15,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-does this target align with the global 1.5 - 2 °c pathway set out in the paris agreement?",Question-Column,8.3b-4,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-base year",Question-Column,0.2556390977443609
5.0c-15,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-does this target align with the global 1.5 - 2 °c pathway set out in the paris agreement?",Question-Column,8.3b-3,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-intensity unit (emissions per)",Question-Column,0.2556390977443609
5.0c-5,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year",Question-Column,8.3b-3,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-intensity unit (emissions per)",Question-Column,0.05714285714285716
5.0c-5,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year",Question-Column,8.3b-4,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-base year",Question-Column,0.05714285714285716
5.0c-5,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-base year",Question-Column,8.3b-7,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-target year",Question-Column,0.05714285714285716
5.0d-1,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-sector",Question-Column,8.3c-1,"please provide details of your total city-wide baseline scenario target, including projected business as usual emissions.-sector",Question-Column,0
5.0e-2-1,please explain why you do not have a city-wide emissions reduction target and any plans to set one in the future.-comment-please explain,Question-Column-Row,8.3d-2-1,please explain why you do not have a city-wide emissions reduction target and any plans to set one in the future.-comment-please explain,Question-Column-Row,0
5.5a-13,"please attach your city’s climate change mitigation plan below. if your city has both mitigation and energy access plans, please make sure to attach all relevant documents below.-primary author of plan",Question-Column,8.2a-1,please attach your city’s climate change action plan below.-publication title and attach document,Question-Column,0.47058823529411764
6.0-2,please indicate the opportunities your city has identified as a result of addressing climate change and describe how the city is positioning itself to take advantage of these opportunities.-describe how the city is maximizing this opportunity,Question-Column,5.0a-2,please indicate the opportunities and describe how the city is positioning itself to take advantage of them.-describe how the city is maximizing this opportunity,Question-Column,0.308641975308642
6.11-1-1,does your city have its own credit rating?-does your city have a credit rating?-international,Question-Column-Row,5.5-1-1,does your city have its own credit rating?-does your city have a credit rating?-international,Question-Column-Row,0
6.11-1-2,does your city have its own credit rating?-does your city have a credit rating?-domestic,Question-Column-Row,5.5-1-2,does your city have its own credit rating?-does your city have a credit rating?-domestic,Question-Column-Row,0
6.11-2-1,does your city have its own credit rating?-rating agency-international,Question-Column-Row,5.5-2-1,does your city have its own credit rating?-rating agency-international,Question-Column-Row,0
6.11-3-1,does your city have its own credit rating?-rating-international,Question-Column-Row,5.5-3-1,does your city have its own credit rating?-rating-international,Question-Column-Row,0
6.2a-1,please provide some key examples of how your city collaborates with business and/or industries in the table below.-collaboration area,Question-Column,5.1a-1,please provide some key examples of how your city collaborates with business in the table below.-collaboration area,Question-Column,0.15254237288135597
6.5-9,"list any mitigation, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select 'no relevant projects' under 'project area'.-total investment cost needed",Question-Column,5.2-6,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-total investment cost needed (if relevant)",Question-Column,0.19658119658119655
6.7-2-1,"has your city received/secured funding for any climate projects (e.g. energy efficiency, renewable energy, low emission vehicles, waste management, flood defence etc.) from an international financial institution (e.g. world bank, asian development bank, etc.)?-comment-funding received/secured",Question-Column-Row,5.3-0,"has your city received/secured funding for any low carbon projects (e.g. energy efficiency, renewable energy, low emission vehicles, bus rapid transit, waste management) or climate adaptation projects from a development bank (e.g. world bank, asian development bank, etc.)?-none",Question-Column,0.2890625
7.2-0,please indicate the category that best describes the boundary of your local government operations emissions inventory.-none,Question-Column,6.2-0,please indicate the category that best describes the boundary of your local government operations emissions inventory.-none,Question-Column,0
7.3-2-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory and attach your inventory using the attachment function.-comment-emissions methodology",Question-Column-Row,6.3-2-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory.-comment-emissions methodology",Question-Column-Row,0.17021276595744683
8.0a-5,please provide details of your renewable energy target(s) and how the city plans to meet those targets.-total renewable energy covered by target in base year (based on target type specified in column 3),Question-Column,9.2a-4,please provide details of your renewable energy or electricity target and how the city plans to meet those targets.-total renewable energy / electricity covered by target in base year (in unit specified in column 2),Question-Column,0.1298701298701299
8.1-3-1,please indicate the source mix of electricity consumed in your city.-oil-electricity source,Question-Column-Row,9.0-3-1,please indicate the energy mix of electricity consumed in your city.-oil-energy consumption percentage,Question-Column-Row,0.35185185185185186
8.1a-10-1,please indicate the source mix of thermal energy (heating and cooling) consumed in your city.-total consumption (mwh)-thermal energy consumption,Question-Column-Row,9.0-8-1,please indicate the energy mix of electricity consumed in your city.-geothermal-energy consumption percentage,Question-Column-Row,0.4084507042253521
8.3a-9,please provide details on your city’s energy efficiency targets.-plans to meet target (include details on types of energy in thermal /electricity),Question-Column,9.2a-10,please provide details of your renewable energy or electricity target and how the city plans to meet those targets.-plans to meet target (include details on types of energy/electricity),Question-Column,0.2432432432432432
9.1-1-1,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-commercial",Question-Column-Row,10.0-2-1,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-commercial,Question-Column-Row,0.18055555555555558
9.1-1-1,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-commercial",Question-Column-Row,10.0-1-1,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-commercial,Question-Column-Row,0.18055555555555558
9.1-1-5,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-all building types",Question-Column-Row,10.0-1-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-residential,Question-Column-Row,0.22535211267605637
9.1-1-5,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-all building types",Question-Column-Row,10.0-2-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-residential,Question-Column-Row,0.22535211267605637
9.1-4-5,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-please provide more details and/or link to more information about the energy efficiency target.-all building types",Question-Column-Row,10.0-1-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-residential,Question-Column-Row,0.43157894736842106
9.1-4-5,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-please provide more details and/or link to more information about the energy efficiency target.-all building types",Question-Column-Row,10.0-2-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-residential,Question-Column-Row,0.43157894736842106
0.1-1-1,please give a general description and introduction to your city including your city’s reporting boundary in the table below.-administrative boundary-please complete,Question-Column-Row,0.1-1-1,please give a general description and introduction to your city including your city’s reporting boundary in the table below.-administrative boundary-city boundary,Question-Column-Row,0.08333333333333337
0.5-4-1,"please provide details of your city’s current population. report the population in the year of your reported inventory, if possible.-projected population year-please complete",Question-Column-Row,0.6-2-1,please provide details of your city’s current and projected population.-current population year-please complete,Question-Column-Row,0.28985507246376807
1.0-1,please detail sustainability goals and targets (e.g. ghg reductions) that are incorporated into your city’s master plan and describe how these are addressed in the table below.-sustainability goals and targets,Question-Column,1.4a-2,please detail which goals and targets are incorporated in your city’s master plan and describe how these goals are addressed in the table below.-how are these goals/targets addressed in the master plan?,Question-Column,0.2195121951219512
10.1-3-1,what is the mode share of each transport mode in your city for passenger transport?-buses (including brt)-please complete,Question-Column-Row,11.0-3-1,what is the mode share of each transport mode in your city?-buses (including brt)-please complete,Question-Column-Row,0.2142857142857143
10.3-5-2,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of taxis-electric,Question-Column-Row,11.4-5-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-electric,Question-Column-Row,0
10.3-8-5,please provide the total fleet size and number of vehicle types for the following modes of transport.-comment-hydrogen,Question-Column-Row,11.4-5-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-hydrogen,Question-Column-Row,0.16049382716049387
13.3-1-5,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of solid waste generated (tonnes/year)-construction and demolition waste,Question-Column-Row,14.1-1-3,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of total solid waste collected (tonnes/year)-other,Question-Column-Row,0.2272727272727273
14.3-1,please select the actions you are taking to reduce the risks to your city’s water security.-risks,Question-Column,15.4-1,please select the actions you are taking to reduce the risks to your city’s water supply.-risks,Question-Column,0.13461538461538458
2.0-0,has a climate change risk and vulnerability assessment been undertaken for your city?-none,Question-Column,2.0-0,has a climate change risk or vulnerability assessment been undertaken for your local government area?-none,Question-Column,0.30000000000000004
2.1-1,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-climate hazards",Question-Column,2.2a-1,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity.  please also select the top 3 assets or services that are affected by the climate hazard, and provide a description of the impact.-climate hazards",Question-Column,0.07438016528925617
2.1-4,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-current magnitude of hazard",Question-Column,2.2a-3,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity.  please also select the top 3 assets or services that are affected by the climate hazard, and provide a description of the impact.-magnitude of impact",Question-Column,0.11111111111111116
2.1-5,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-social impact of hazard overall",Question-Column,2.2a-10,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity.  please also select the top 3 assets or services that are affected by the climate hazard, and provide a description of the impact.-impact description",Question-Column,0.11290322580645162
2.1-7,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity. please also select the most relevant assets or services that are affected by the climate hazard and provide a description of the impact.-please identify which vulnerable populations are affected",Question-Column,2.2a-5,"please list the most significant climate hazards faced by your city and indicate the probability and consequence of these hazards, as well as the expected future change in frequency and intensity.  please also select the top 3 assets or services that are affected by the climate hazard, and provide a description of the impact.-probability of hazard",Question-Column,0.125
2.2-1,please identify and describe the factors that most greatly affect your city’s ability to adapt to climate change and indicate how those factors either support or challenge this ability.-factors that affect ability to adapt,Question-Column,2.4-3,"please identify the factors that most greatly affect your city’s ability to adapt to climate change, and indicate how those factors either enhance or challenge this ability.-description",Question-Column,0.16666666666666663
3.1-1-1,describe how your city identified and prioritized adaptation actions to implement.-method-identifying and prioritizing adaptation actions,Question-Column-Row,3.5-1,please describe the process for how your city has identified and assessed specific adaptation actions. select all that apply and provide a description of each action assessment method.-method of action selection/prioritization,Question-Column,0.42647058823529416
3.2a-7,"please provide more information on your plan that addresses climate change adaptation and/or resilience and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-if the city boundary is different from the plan boundary, please explain why",Question-Column,3.1a-5,"please provide more information on your plan that addresses climate change adaptation and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-explanation of boundary choice",Question-Column,0.11458333333333337
3.3-3,please describe the main goals of your city’s adaptation efforts and the metrics / kpis for each goal.-target year of goal,Question-Column,3.4-2,please describe the main goals of your city’s adaptation efforts and the metrics / kpis for each goal.-target year,Question-Column,0.016949152542372836
3.3-5,please describe the main goals of your city’s adaptation efforts and the metrics / kpis for each goal.-does this goal align with a requirement from a higher level of government?,Question-Column,3.4-3,please describe the main goals of your city’s adaptation efforts and the metrics / kpis for each goal.-metrics / kpis,Question-Column,0.3157894736842105
4.12a-3-1,please provide the following information about the city-wide emissions verification.-please explain-please complete,Question-Column-Row,7.12a-4-1,please provide the following information about the city-wide emissions verification.-comments-verification details,Question-Column-Row,0.24637681159420288
4.6a-7-27,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-generation of grid-supplied energy > chp generation",Question-Column-Row,7.4b-1-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-scope 1 emissions excluding emissions from grid-supplied energy generation-city-wide emissions",Question-Column-Row,0.48554913294797686
4.6b-1-15,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 3 emissions,Question-Column-Row,7.3a-1-15,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-total scope 3 emissions,Question-Column-Row,0
4.6b-1-9,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated within the city boundary – scope 3 (iii.x.2),Question-Column-Row,7.3a-1-9,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated within the city boundary – scope 3 (iii.x.2),Question-Column-Row,0
4.6b-2-10,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-waste: waste generated outside the city boundary – scope 1 (iii.x.3)",Question-Column-Row,7.3a-1-10,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-waste: waste generated outside the city boundary – scope 1 (iii.x.3),Question-Column-Row,0.18939393939393945
4.6b-2-3,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-stationary energy: energy use – scope 3 (i.x.3)",Question-Column-Row,7.3a-1-3,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-stationary energy: energy use – scope 3 (i.x.3),Question-Column-Row,0.20799999999999996
4.6b-2-7,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-transportation – scope 3 (ii.x.3)",Question-Column-Row,7.3a-1-7,please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-emissions (metric tonnes co2e)-transportation – scope 3 (ii.x.3),Question-Column-Row,0.21599999999999997
4.6d-5,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-comment",Question-Column,7.6a-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-ipcc sector",Question-Column,0.04166666666666663
4.6e-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-emissions (metric tonnes co2e)",Question-Column,7.6c-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-emissions (metric tonnes co2e)",Question-Column,0
5.0a-11,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-percentage of target achieved so far",Question-Column,8.3a-7,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-percentage of target achieved so far",Question-Column,0
5.0a-12,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-is this target considered to be your cities most ambitious target?",Question-Column,8.3a-8,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-comment",Question-Column,0.11627906976744184
5.0a-16,"please provide details of your total city-wide base year emissions reduction (absolute) target(s). in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-please describe your target. if your country has an ndc and your city’s target is less ambitious than the ndc, please explain why.",Question-Column,8.3a-4,"please provide details of your total city-wide base year emissions reduction (absolute) target. in addition, you may add rows to provide details of your sector-specific targets, by providing the base year emissions specific to that target.-base year emissions (metric tonnes co2e)",Question-Column,0.29824561403508776
5.0c-1,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-sector",Question-Column,8.3b-1,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 8.3.-sector",Question-Column,0.05660377358490565
