q_id,q_text,q_type,Response Answer,q_text_cln
5.2-4,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-project description",Question-Column,838,list ani emiss reduct adapt water relat or resili project you have plan within your citi for which you hope to attract financ and provid detail on the estim cost and status of the project in the currenc report in question 04 if your citi doe not have ani relev project pleas select relev project under project areaproject descript
5.2-5,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-total cost of project",Question-Column,586,list ani emiss reduct adapt water relat or resili project you have plan within your citi for which you hope to attract financ and provid detail on the estim cost and status of the project in the currenc report in question 04 if your citi doe not have ani relev project pleas select relev project under project areatot cost of project
5.2-6,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-total investment cost needed (if relevant)",Question-Column,332,list ani emiss reduct adapt water relat or resili project you have plan within your citi for which you hope to attract financ and provid detail on the estim cost and status of the project in the currenc report in question 04 if your citi doe not have ani relev project pleas select relev project under project areatot invest cost need if relev
5.3-0,"has your city received/secured funding for any low carbon projects (e.g. energy efficiency, renewable energy, low emission vehicles, bus rapid transit, waste management) or climate adaptation projects from a development bank (e.g. world bank, asian development bank, etc.)?-none",Question-Column,65,your citi receivedsecur fund for ani low carbon project eg energi effici renew energi low emiss vehicl bus rapid transit wast manag or climat adapt project from develop bank eg world bank asian develop bank etcnon
5.4-0,"has your city established a fund to invest in energy efficiency, renewable energy or carbon reduction projects?-none",Question-Column,64,your citi establish fund to invest in energi effici renew energi or carbon reduct projectsnon
5.5-1-1,does your city have its own credit rating?-does your city have a credit rating?-international,Question-Column-Row,53,doe your citi have it own credit ratingdo your citi have credit ratingintern
5.5-1-2,does your city have its own credit rating?-does your city have a credit rating?-domestic,Question-Column-Row,51,doe your citi have it own credit ratingdo your citi have credit ratingdomest
5.5-2-1,does your city have its own credit rating?-rating agency-international,Question-Column-Row,21,doe your citi have it own credit ratingr agencyintern
5.5-2-2,does your city have its own credit rating?-rating agency-domestic,Question-Column-Row,18,doe your citi have it own credit ratingr agencydomest
5.5-3-1,does your city have its own credit rating?-rating-international,Question-Column-Row,28,doe your citi have it own credit ratingratingintern
5.5-3-2,does your city have its own credit rating?-rating-domestic,Question-Column-Row,23,doe your citi have it own credit ratingratingdomest
5.6-0,"are environmental, social and governance (esg) issues incorporated into investment decisions of any of the city retirement funds?-none",Question-Column,57,are environment social and govern esg issu incorpor into invest decis of ani of the citi retir fundsnon
5.7-0,how are investment decisions of the city retirement funds made?-none,Question-Column,39,how are invest decis of the citi retir fund madenon
5.8-1-1,which individuals in the city have responsibility for oversight and/or implementation of investment of the city retirement funds?-does the individual have responsibility for oversight and/or implementation of investment of the city retirement funds?-city council/elected representatives,Question-Column-Row,46,which individu in the citi have respons for oversight andor implement of invest of the citi retir fundsdo the individu have respons for oversight andor implement of invest of the citi retir fundsciti councilelect repres
5.8-1-2,which individuals in the city have responsibility for oversight and/or implementation of investment of the city retirement funds?-does the individual have responsibility for oversight and/or implementation of investment of the city retirement funds?-treasury or city finance staff,Question-Column-Row,46,which individu in the citi have respons for oversight andor implement of invest of the citi retir fundsdo the individu have respons for oversight andor implement of invest of the citi retir fundstreasuri or citi financ staff
5.8-1-3,which individuals in the city have responsibility for oversight and/or implementation of investment of the city retirement funds?-does the individual have responsibility for oversight and/or implementation of investment of the city retirement funds?-other staff,Question-Column-Row,44,which individu in the citi have respons for oversight andor implement of invest of the citi retir fundsdo the individu have respons for oversight andor implement of invest of the citi retir fundsoth staff
5.9-0,has your city prepared a strategy for green growth?-none,Question-Column,65,your citi prepar strategi for green growthnon
6.0-0,do you have an emissions inventory for your local government operations to report?-none,Question-Column,445,do you have an emiss inventori for your local govern oper to reportnon
6.1-1-1,please state the dates of the accounting year or 12-month period for which you are reporting an emissions inventory for your local government operations.-from-accounting year dates,Question-Column-Row,219,pleas state the date of the account year or 12month period for which you are report an emiss inventori for your local govern operationsfromaccount year date
6.1-2-1,please state the dates of the accounting year or 12-month period for which you are reporting an emissions inventory for your local government operations.-to-accounting year dates,Question-Column-Row,216,pleas state the date of the account year or 12month period for which you are report an emiss inventori for your local govern operationstoaccount year date
6.10-0,has the ghg emissions data you are currently reporting been externally verified or audited in part or in whole?-none,Question-Column,215,the ghg emiss data you are current report been extern verifi or audit in part or in wholenon
6.10a-1-1,please provide the following information about the emissions verification process.-name of verifier-verification details,Question-Column-Row,32,pleas provid the follow inform about the emiss verif processnam of verifierverif detail
6.10a-2-1,please provide the following information about the emissions verification process.-verification certificate title and attachment-verification details,Question-Column-Row,18,pleas provid the follow inform about the emiss verif processverif certif titl and attachmentverif detail
6.10a-3-1,please provide the following information about the emissions verification process.-year of verification-verification details,Question-Column-Row,30,pleas provid the follow inform about the emiss verif processyear of verificationverif detail
6.10a-4-1,please provide the following information about the emissions verification process.-comments-verification details,Question-Column-Row,20,pleas provid the follow inform about the emiss verif processcommentsverif detail
6.10b-1-1,please explain why your local government operations inventory is not verified and describe any future plans for verification.-reason-please explain,Question-Column-Row,132,pleas explain whi your local govern oper inventori is not verifi and describ ani futur plan for verificationreasonpleas explain
6.10b-2-1,please explain why your local government operations inventory is not verified and describe any future plans for verification.-comments-please explain,Question-Column-Row,99,pleas explain whi your local govern oper inventori is not verifi and describ ani futur plan for verificationcommentspleas explain
6.2-0,please indicate the category that best describes the boundary of your local government operations emissions inventory.-none,Question-Column,228,pleas indic the categori that best describ the boundari of your local govern oper emiss inventorynon
6.3-1-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory.-primary protocol-emissions methodology",Question-Column-Row,218,pleas give the name of the primari protocol standard or methodolog use to calcul your local govern oper emiss inventoryprimari protocolemiss methodolog
6.3-2-1,"please give the name of the primary protocol, standard, or methodology used to calculate your local government operations emissions inventory.-comment-emissions methodology",Question-Column-Row,104,pleas give the name of the primari protocol standard or methodolog use to calcul your local govern oper emiss inventorycommentemiss methodolog
6.4-0,which gases are included in your emissions inventory? select all that apply.-none,Question-Column,574,which gase are includ in your emiss inventori select all that applynon
6.5-1,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-source,Question-Column,911,pleas give the total amount of fuel refer to scope 1 emiss that your local govern consum this yearsourc
6.5-2,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-fuel,Question-Column,927,pleas give the total amount of fuel refer to scope 1 emiss that your local govern consum this yearfuel
6.5-3,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-amount,Question-Column,917,pleas give the total amount of fuel refer to scope 1 emiss that your local govern consum this yearamount
6.5-4,please give the total amount of fuel (refers to scope 1 emissions) that your local government has consumed this year.-units,Question-Column,905,pleas give the total amount of fuel refer to scope 1 emiss that your local govern consum this yearunit
0.1-1-1,please give a general description and introduction to your city including your city’s reporting boundary in the table below.-administrative boundary-city boundary,Question-Column-Row,481,pleas give general descript and introduct to your citi includ your citi ’ s report boundari in the tabl belowadministr boundaryc boundari
0.1-2-1,please give a general description and introduction to your city including your city’s reporting boundary in the table below.-description of city-city boundary,Question-Column-Row,467,pleas give general descript and introduct to your citi includ your citi ’ s report boundari in the tabl belowdescript of cityc boundari
0.2-0,"if you have not previously submitted a letter of commitment to the global covenant of mayors, please attach your letter of commitment here, signed by an appropriately mandated official (e.g. mayor, city council).-none",Question-Column,0,if you have not previous submit letter of commit to the global coven of mayor pleas attach your letter of commit here sign by an appropri mandat offici eg mayor citi councilnon
0.3-1-1,please provide information about your city’s mayor or equivalent legal representative authority in the table below:-leader title-please complete,Question-Column-Row,462,pleas provid inform about your citi ’ s mayor or equival legal repres author in the tabl belowlead titlepleas complet
0.3-2-1,please provide information about your city’s mayor or equivalent legal representative authority in the table below:-leader name-please complete,Question-Column-Row,462,pleas provid inform about your citi ’ s mayor or equival legal repres author in the tabl belowlead namepleas complet
0.3-3-1,please provide information about your city’s mayor or equivalent legal representative authority in the table below:-current term start year-please complete,Question-Column-Row,460,pleas provid inform about your citi ’ s mayor or equival legal repres author in the tabl belowcurr term start yearpleas complet
0.3-4-1,please provide information about your city’s mayor or equivalent legal representative authority in the table below:-current term end year-please complete,Question-Column-Row,446,pleas provid inform about your citi ’ s mayor or equival legal repres author in the tabl belowcurr term end yearpleas complet
0.3-5-1,please provide information about your city’s mayor or equivalent legal representative authority in the table below:-total time in office (years)-please complete,Question-Column-Row,429,pleas provid inform about your citi ’ s mayor or equival legal repres author in the tabl belowtot time in offic yearspleas complet
0.4-0,please select the currency used for all financial information disclosed throughout your response.-none,Question-Column,429,pleas select the currenc use for all financi inform disclos throughout your responsenon
0.5-1-1,"please provide details of your city’s annual operating budget, in the currency reported in question 0.4.-annual operating budget-please complete",Question-Column-Row,420,pleas provid detail of your citi ’ s annual oper budget in the currenc report in question 04annual oper budgetpleas complet
0.5-2-1,"please provide details of your city’s annual operating budget, in the currency reported in question 0.4.-budget year start-please complete",Question-Column-Row,416,pleas provid detail of your citi ’ s annual oper budget in the currenc report in question 04budget year startpleas complet
0.5-3-1,"please provide details of your city’s annual operating budget, in the currency reported in question 0.4.-budget year end-please complete",Question-Column-Row,413,pleas provid detail of your citi ’ s annual oper budget in the currenc report in question 04budget year endpleas complet
0.6-1-1,please provide details of your city’s current and projected population.-current population-please complete,Question-Column-Row,454,pleas provid detail of your citi ’ s current and project populationcurr populationpleas complet
0.6-2-1,please provide details of your city’s current and projected population.-current population year-please complete,Question-Column-Row,451,pleas provid detail of your citi ’ s current and project populationcurr popul yearpleas complet
0.6-3-1,please provide details of your city’s current and projected population.-projected population-please complete,Question-Column-Row,381,pleas provid detail of your citi ’ s current and project populationproject populationpleas complet
0.6-4-1,please provide details of your city’s current and projected population.-projected population year-please complete,Question-Column-Row,380,pleas provid detail of your citi ’ s current and project populationproject popul yearpleas complet
0.7-1-1,please provide details of your city’s gdp in the currency reported in question 0.4.-gdp-please complete,Question-Column-Row,331,pleas provid detail of your citi ’ s gdp in the currenc report in question 04gdppleas complet
0.7-2-1,please provide details of your city’s gdp in the currency reported in question 0.4.-year of gdp-please complete,Question-Column-Row,299,pleas provid detail of your citi ’ s gdp in the currenc report in question 04year of gdppleas complet
0.7-3-1,please provide details of your city’s gdp in the currency reported in question 0.4.-source-please complete,Question-Column-Row,328,pleas provid detail of your citi ’ s gdp in the currenc report in question 04sourcepleas complet
0.8-1-1,please provide further details about the geography of your city.-average annual temperature (in celsius)-please complete,Question-Column-Row,442,pleas provid further detail about the geographi of your cityaverag annual temperatur in celsiuspleas complet
0.8-2-1,please provide further details about the geography of your city.-land area (in square km)-please complete,Question-Column-Row,397,pleas provid further detail about the geographi of your cityland area in squar kmpleas complet
0.8-3-1,please provide further details about the geography of your city.-average altitude (m)-please complete,Question-Column-Row,415,pleas provid further detail about the geographi of your cityaverag altitud mpleas complet
0.8-4-1,please provide further details about the geography of your city.-longitude (e.g. -120.9762)-please complete,Question-Column-Row,363,pleas provid further detail about the geographi of your citylongitud eg 1209762pleas complet
0.8-5-1,please provide further details about the geography of your city.-latitude (e.g. 41.25)-please complete,Question-Column-Row,362,pleas provid further detail about the geographi of your citylatitud eg 4125pleas complet
1.0-0,please describe the impact of national and/or regional climate change activities on your city’s own climate change activities.-none,Question-Column,422,pleas describ the impact of nation andor region climat chang activ on your citi ’ s own climat chang activitiesnon
1.1-0,please describe how your city manages overall responsibility for climate change mitigation (emissions reduction) and adaptation (climate risk reduction).-none,Question-Column,394,pleas describ how your citi manag overal respons for climat chang mitig emiss reduct and adapt climat risk reductionnon
1.10-0,what tools does your city / department use to analyse its environmental related data?-none,Question-Column,103,what tool doe your citi depart use to analys it environment relat datanon
1.11-0,"does your city have a team dedicated to data analysis (e.g., data analytics staff, performance management staff, evaluation staff, chief data officer, etc.)?-none",Question-Column,61,doe your citi have team dedic to data analysi eg data analyt staff perform manag staff evalu staff chief data offic etcnon
1.12-0,"has your city's mayor or equivalent legal authority communicated their commitment to governing with data publicly to city residents (e.g. through public remarks, press releases, etc.)?-none",Question-Column,63,your citi mayor or equival legal author communic their commit to govern with data public to citi resid eg through public remark press releas etcnon
1.2-1-1,please describe the administrative structure of your government.-administrative structure-government structure,Question-Column-Row,408,pleas describ the administr structur of your governmentadministr structuregovern structur
1.2-2-1,please describe the administrative structure of your government.-description of administrative structure-government structure,Question-Column-Row,330,pleas describ the administr structur of your governmentdescript of administr structuregovern structur
1.3-1-1,please provide details on your city’s annual revenue sources.-percentage of annual revenue-national / central government,Question-Column-Row,185,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenuen central govern
1.3-1-2,please provide details on your city’s annual revenue sources.-percentage of annual revenue-regional / state / provincial government,Question-Column-Row,176,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenueregion state provinci govern
1.3-1-3,please provide details on your city’s annual revenue sources.-percentage of annual revenue-local taxes,Question-Column-Row,209,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenueloc tax
1.3-1-4,please provide details on your city’s annual revenue sources.-percentage of annual revenue-levies and fees,Question-Column-Row,186,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenuelevi and fee
1.3-1-5,please provide details on your city’s annual revenue sources.-percentage of annual revenue-operational revenues,Question-Column-Row,178,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenueoper revenu
1.3-1-6,please provide details on your city’s annual revenue sources.-percentage of annual revenue-other,Question-Column-Row,184,pleas provid detail on your citi ’ s annual revenu sourcespercentag of annual revenueoth
1.4-0,does your city incorporate sustainability goals and targets (e.g. ghg reductions) into the master planning for the city?-none,Question-Column,442,doe your citi incorpor sustain goal and target eg ghg reduct into the master plan for the citynon
1.4a-1,please detail which goals and targets are incorporated in your city’s master plan and describe how these goals are addressed in the table below.-goal type,Question-Column,684,pleas detail which goal and target are incorpor in your citi ’ s master plan and describ how these goal are address in the tabl belowgo type
1.4a-2,please detail which goals and targets are incorporated in your city’s master plan and describe how these goals are addressed in the table below.-how are these goals/targets addressed in the master plan?,Question-Column,664,pleas detail which goal and target are incorpor in your citi ’ s master plan and describ how these goal are address in the tabl belowhow are these goalstarget address in the master plan
1.5-0,does the mayor have a statutory duty (legal responsibility) to reduce greenhouse gases?-none,Question-Column,65,doe the mayor have statutori duti legal respons to reduc greenhous gasesnon
1.6-1-1,how many staff (fte) work on topics related to climate change mitigation and adaptation?-mitigation-please complete,Question-Column-Row,55,how mani staff fte work on topic relat to climat chang mitig and adaptationmitigationpleas complet
1.6-2-1,how many staff (fte) work on topics related to climate change mitigation and adaptation?-adaptation-please complete,Question-Column-Row,56,how mani staff fte work on topic relat to climat chang mitig and adaptationadaptationpleas complet
1.7-0,"how many staff (fte) does your city have for environmental related data management? (including collecting, storing, analysing and communicating)-none",Question-Column,51,how mani staff fte doe your citi have for environment relat data manag includ collect store analys and communicatingnon
1.8-1-1,how would you characterize the data management of your city and department?-city-data management,Question-Column-Row,61,how would you character the data manag of your citi and departmentcitydata manag
1.8-2-1,how would you characterize the data management of your city and department?-department-data management,Question-Column-Row,60,how would you character the data manag of your citi and departmentdepartmentdata manag
1.9-0,what tools does your city / department use to manage its environmental related data?-none,Question-Column,122,what tool doe your citi depart use to manag it environment relat datanon
10.0-1-1,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-commercial,Question-Column-Row,55,doe your citi have emiss reduct target or energi effici target for the follow build typesemiss reduct targetcommerci
10.0-1-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-municipal,Question-Column-Row,54,doe your citi have emiss reduct target or energi effici target for the follow build typesemiss reduct targetmunicip
10.0-1-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-residential,Question-Column-Row,55,doe your citi have emiss reduct target or energi effici target for the follow build typesemiss reduct targetresidenti
10.0-1-4,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-new buildings,Question-Column-Row,54,doe your citi have emiss reduct target or energi effici target for the follow build typesemiss reduct targetnew build
10.0-2-1,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-commercial,Question-Column-Row,43,doe your citi have emiss reduct target or energi effici target for the follow build typesenergi effici targetcommerci
10.0-2-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-municipal,Question-Column-Row,43,doe your citi have emiss reduct target or energi effici target for the follow build typesenergi effici targetmunicip
10.0-2-3,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-residential,Question-Column-Row,43,doe your citi have emiss reduct target or energi effici target for the follow build typesenergi effici targetresidenti
10.0-2-4,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-new buildings,Question-Column-Row,43,doe your citi have emiss reduct target or energi effici target for the follow build typesenergi effici targetnew build
10.1-0,"does your city have a building energy code which incentivises net zero carbon, passivehaus or other ultra high-efficiency standards for new buildings?-none",Question-Column,59,doe your citi have build energi code which incentivis net zero carbon passivehaus or other ultra higheffici standard for new buildingsnon
10.2-0,"does your city have a building energy code which incentivises reducing the carbon intensity of building stock (even if less ambitious than net zero)? please specify whether this relates to new buildings only, or to new and existing buildings.-none",Question-Column,56,doe your citi have build energi code which incentivis reduc the carbon intens of build stock even if less ambiti than net zero pleas specifi whether this relat to new build onli or to new and exist buildingsnon
10.3-0,"what percentage of your city's new buildings built in 2017 are ultra high-efficiency (i.e. to passivhaus, net zero carbon or similar standards, saving at least 50% compared to the average building stock in the city)?-none",Question-Column,26,what percentag of your citi new build built in 2017 are ultra higheffici ie to passivhaus net zero carbon or similar standard save at least 50 compar to the averag build stock in the citynon
10.4-0,"what percentage of your city's existing building stock (including municipal, residential and commercial buildings) is ultra high-efficiency (to passivhaus or similar standards)?-none",Question-Column,23,what percentag of your citi exist build stock includ municip residenti and commerci build is ultra higheffici to passivhaus or similar standardsnon
10.5-0,"what percentage of your city's municipal buildings have been retrofitted in 2017? retrofitted buildings should have one or more of full envelope or windows-and-roof retrofit, hvac or water heating upgrade, automation and controls installed.-none",Question-Column,23,what percentag of your citi municip build have been retrofit in 2017 retrofit build should have one or more of full envelop or windowsandroof retrofit hvac or water heat upgrad autom and control installednon
10.6-1-1,"what percentage of your city's private buildings have been retrofitted in 2017? retrofitted buildings should have one or more of full envelope or windows-and-roof retrofit, hvac or water heating upgrade, automation and controls installed. if possible, please divide into residential and commercial building types.-percentage of buildings retrofitted-both residential and commercial",Question-Column-Row,14,what percentag of your citi privat build have been retrofit in 2017 retrofit build should have one or more of full envelop or windowsandroof retrofit hvac or water heat upgrad autom and control instal if possibl pleas divid into residenti and commerci build typespercentag of build retrofittedboth residenti and commerci
10.6-1-2,"what percentage of your city's private buildings have been retrofitted in 2017? retrofitted buildings should have one or more of full envelope or windows-and-roof retrofit, hvac or water heating upgrade, automation and controls installed. if possible, please divide into residential and commercial building types.-percentage of buildings retrofitted-residential",Question-Column-Row,14,what percentag of your citi privat build have been retrofit in 2017 retrofit build should have one or more of full envelop or windowsandroof retrofit hvac or water heat upgrad autom and control instal if possibl pleas divid into residenti and commerci build typespercentag of build retrofittedresidenti
10.6-1-3,"what percentage of your city's private buildings have been retrofitted in 2017? retrofitted buildings should have one or more of full envelope or windows-and-roof retrofit, hvac or water heating upgrade, automation and controls installed. if possible, please divide into residential and commercial building types.-percentage of buildings retrofitted-commercial",Question-Column-Row,12,what percentag of your citi privat build have been retrofit in 2017 retrofit build should have one or more of full envelop or windowsandroof retrofit hvac or water heat upgrad autom and control instal if possibl pleas divid into residenti and commerci build typespercentag of build retrofittedcommerci
10.7-1-1,what percentage of your city's municipal building and street lighting energy demand was met with renewables in 2017?-percentage of municipal buildings energy demand met by renewables-please complete,Question-Column-Row,33,what percentag of your citi municip build and street light energi demand was met with renew in 2017percentag of municip build energi demand met by renewablespleas complet
10.7-2-1,what percentage of your city's municipal building and street lighting energy demand was met with renewables in 2017?-percentage of street lighting energy demand met by renewables-please complete,Question-Column-Row,33,what percentag of your citi municip build and street light energi demand was met with renew in 2017percentag of street light energi demand met by renewablespleas complet
10.8-1-1,please provide the total final energy use for buildings within the city boundary to show the total city building energy use (for all fuel types).-total final energy use (kwh/annum)-all building types,Question-Column-Row,35,pleas provid the total final energi use for build within the citi boundari to show the total citi build energi use for all fuel typestot final energi use kwhannumal build type
10.8-1-2,please provide the total final energy use for buildings within the city boundary to show the total city building energy use (for all fuel types).-total final energy use (kwh/annum)-municipal,Question-Column-Row,26,pleas provid the total final energi use for build within the citi boundari to show the total citi build energi use for all fuel typestot final energi use kwhannummunicip
10.8-1-3,please provide the total final energy use for buildings within the city boundary to show the total city building energy use (for all fuel types).-total final energy use (kwh/annum)-residential,Question-Column-Row,33,pleas provid the total final energi use for build within the citi boundari to show the total citi build energi use for all fuel typestot final energi use kwhannumresidenti
10.8-1-4,please provide the total final energy use for buildings within the city boundary to show the total city building energy use (for all fuel types).-total final energy use (kwh/annum)-commercial,Question-Column-Row,31,pleas provid the total final energi use for build within the citi boundari to show the total citi build energi use for all fuel typestot final energi use kwhannumcommerci
10.9-1-1,"please provide the unadjusted site energy use intensity (eui) for the buildings in your city, which shows the total site (sometimes called final or delivered) energy (kwh) used per meter square (m2) floor area for all fuel types, excluding energy transmission and distribution losses from the energy source to the building.-unadjusted site energy use intensity (eui) in kwh/m2-all building types",Question-Column-Row,13,pleas provid the unadjust site energi use intens eui for the build in your citi which show the total site sometim call final or deliv energi kwh use per meter squar m2 floor area for all fuel type exclud energi transmiss and distribut loss from the energi sourc to the buildingunadjust site energi use intens eui in kwhm2all build type
10.9-1-2,"please provide the unadjusted site energy use intensity (eui) for the buildings in your city, which shows the total site (sometimes called final or delivered) energy (kwh) used per meter square (m2) floor area for all fuel types, excluding energy transmission and distribution losses from the energy source to the building.-unadjusted site energy use intensity (eui) in kwh/m2-municipal",Question-Column-Row,17,pleas provid the unadjust site energi use intens eui for the build in your citi which show the total site sometim call final or deliv energi kwh use per meter squar m2 floor area for all fuel type exclud energi transmiss and distribut loss from the energi sourc to the buildingunadjust site energi use intens eui in kwhm2municip
10.9-1-3,"please provide the unadjusted site energy use intensity (eui) for the buildings in your city, which shows the total site (sometimes called final or delivered) energy (kwh) used per meter square (m2) floor area for all fuel types, excluding energy transmission and distribution losses from the energy source to the building.-unadjusted site energy use intensity (eui) in kwh/m2-residential",Question-Column-Row,13,pleas provid the unadjust site energi use intens eui for the build in your citi which show the total site sometim call final or deliv energi kwh use per meter squar m2 floor area for all fuel type exclud energi transmiss and distribut loss from the energi sourc to the buildingunadjust site energi use intens eui in kwhm2residenti
14.1-1-2,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of total solid waste collected (tonnes/year)-informal sector,Question-Column-Row,16,what is the amount of your citi ’ s total solid wast collect for each of the follow sector tonnesyearamount of total solid wast collect tonnesyearinform sector
14.1-1-3,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of total solid waste collected (tonnes/year)-other,Question-Column-Row,11,what is the amount of your citi ’ s total solid wast collect for each of the follow sector tonnesyearamount of total solid wast collect tonnesyearoth
14.2-1-1,please provide some more information on your city’s waste collection in the table below.-organic waste collection available?-multi-unit buildings,Question-Column-Row,49,pleas provid some more inform on your citi ’ s wast collect in the tabl beloworgan wast collect availablemultiunit build
14.2-1-2,please provide some more information on your city’s waste collection in the table below.-organic waste collection available?-single-unit buildings,Question-Column-Row,49,pleas provid some more inform on your citi ’ s wast collect in the tabl beloworgan wast collect availablesingleunit build
14.2-1-3,please provide some more information on your city’s waste collection in the table below.-organic waste collection available?-commercial establishments,Question-Column-Row,49,pleas provid some more inform on your citi ’ s wast collect in the tabl beloworgan wast collect availablecommerci establish
14.2-2-1,please provide some more information on your city’s waste collection in the table below.-recyclables collection available?-multi-unit buildings,Question-Column-Row,48,pleas provid some more inform on your citi ’ s wast collect in the tabl belowrecycl collect availablemultiunit build
14.2-2-2,please provide some more information on your city’s waste collection in the table below.-recyclables collection available?-single-unit buildings,Question-Column-Row,48,pleas provid some more inform on your citi ’ s wast collect in the tabl belowrecycl collect availablesingleunit build
14.2-2-3,please provide some more information on your city’s waste collection in the table below.-recyclables collection available?-commercial establishments,Question-Column-Row,48,pleas provid some more inform on your citi ’ s wast collect in the tabl belowrecycl collect availablecommerci establish
14.3-1-1,how much organic waste does your city generate in the following sectors (tonnes/person/year)?-amount of organic waste (tonnes per person per year)-total,Question-Column-Row,32,how much organ wast doe your citi generat in the follow sector tonnespersonyearamount of organ wast tonn per person per yeartot
14.3-1-2,how much organic waste does your city generate in the following sectors (tonnes/person/year)?-amount of organic waste (tonnes per person per year)-residential,Question-Column-Row,19,how much organ wast doe your citi generat in the follow sector tonnespersonyearamount of organ wast tonn per person per yearresidenti
14.3-1-3,how much organic waste does your city generate in the following sectors (tonnes/person/year)?-amount of organic waste (tonnes per person per year)-industrial and commercial,Question-Column-Row,12,how much organ wast doe your citi generat in the follow sector tonnespersonyearamount of organ wast tonn per person per yearindustri and commerci
14.3-1-4,how much organic waste does your city generate in the following sectors (tonnes/person/year)?-amount of organic waste (tonnes per person per year)-other,Question-Column-Row,8,how much organ wast doe your citi generat in the follow sector tonnespersonyearamount of organ wast tonn per person per yearoth
14.4-0,what percentage of organic waste generated each year is treated?-none,Question-Column,30,what percentag of organ wast generat each year is treatednon
14.5-1-1,"of your total municipal waste treated, what percentage is treated via:-percentage treated-re-use",Question-Column-Row,23,of your total municip wast treat what percentag is treat viapercentag treatedreus
14.5-1-10,"of your total municipal waste treated, what percentage is treated via:-percentage treated-other",Question-Column-Row,24,of your total municip wast treat what percentag is treat viapercentag treatedoth
14.5-1-2,"of your total municipal waste treated, what percentage is treated via:-percentage treated-recycling",Question-Column-Row,46,of your total municip wast treat what percentag is treat viapercentag treatedrecycl
14.5-1-3,"of your total municipal waste treated, what percentage is treated via:-percentage treated-composting",Question-Column-Row,34,of your total municip wast treat what percentag is treat viapercentag treatedcompost
14.5-1-4,"of your total municipal waste treated, what percentage is treated via:-percentage treated-anaerobic digestion",Question-Column-Row,23,of your total municip wast treat what percentag is treat viapercentag treatedanaerob digest
14.5-1-5,"of your total municipal waste treated, what percentage is treated via:-percentage treated-incineration",Question-Column-Row,28,of your total municip wast treat what percentag is treat viapercentag treatedinciner
14.5-1-6,"of your total municipal waste treated, what percentage is treated via:-percentage treated-incineration without energy recovery",Question-Column-Row,27,of your total municip wast treat what percentag is treat viapercentag treatedinciner without energi recoveri
14.5-1-7,"of your total municipal waste treated, what percentage is treated via:-percentage treated-open burning",Question-Column-Row,22,of your total municip wast treat what percentag is treat viapercentag treatedopen burn
14.5-1-8,"of your total municipal waste treated, what percentage is treated via:-percentage treated-sanitary landfill",Question-Column-Row,44,of your total municip wast treat what percentag is treat viapercentag treatedsanitari landfil
14.5-1-9,"of your total municipal waste treated, what percentage is treated via:-percentage treated-non-sanitary landfill",Question-Column-Row,23,of your total municip wast treat what percentag is treat viapercentag treatednonsanitari landfil
14.6-1-1,please provide details of your city’s landfill gas:-percentage of landfill gas collected-please complete,Question-Column-Row,27,pleas provid detail of your citi ’ s landfil gaspercentag of landfil gas collectedpleas complet
14.6-2-1,please provide details of your city’s landfill gas:-percentage of landfill gas utilized-please complete,Question-Column-Row,25,pleas provid detail of your citi ’ s landfil gaspercentag of landfil gas utilizedpleas complet
15.0-0,what are the sources of your city's water supply?-none,Question-Column,642,what are the sourc of your citi water supplynon
15.1-0,what percentage of your city's population has potable water supply service?-none,Question-Column,56,what percentag of your citi popul potabl water suppli servicenon
